"","ID","Epsilon","MinPts","TotalCluster_Charles","TotalOutliers_Charles","Jaccard_Charles","Rand_Charles","TotalOutliers_Hanam","TotalCluster_Hanam","Jaccard_Hanam","Rand_Hanam","dirf_Charles_Vs_Hanam"
"491",491,5.1,17,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"492",492,5.1,18,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"493",493,5.1,19,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"494",494,5.1,20,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"495",495,5.3,2,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"496",496,5.3,3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"497",497,5.3,4,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"498",498,5.3,5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"499",499,5.3,6,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"500",500,5.3,7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"501",501,5.3,8,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"502",502,5.3,9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"503",503,5.3,10,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"504",504,5.3,11,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"505",505,5.3,12,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"506",506,5.3,13,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"507",507,5.3,14,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"508",508,5.3,15,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"509",509,5.3,16,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"510",510,5.3,17,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"511",511,5.3,18,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"512",512,5.3,19,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"513",513,5.3,20,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"514",514,5.5,2,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"515",515,5.5,3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"516",516,5.5,4,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"517",517,5.5,5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"518",518,5.5,6,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"519",519,5.5,7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"520",520,5.5,8,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"521",521,5.5,9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"522",522,5.5,10,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"523",523,5.5,11,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"524",524,5.5,12,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"525",525,5.5,13,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"526",526,5.5,14,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"527",527,5.5,15,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"528",528,5.5,16,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"529",529,5.5,17,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"530",530,5.5,18,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"531",531,5.5,19,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"532",532,5.5,20,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"533",533,5.7,2,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"534",534,5.7,3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"535",535,5.7,4,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"536",536,5.7,5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"537",537,5.7,6,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"538",538,5.7,7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"539",539,5.7,8,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"540",540,5.7,9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"541",541,5.7,10,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"542",542,5.7,11,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"543",543,5.7,12,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"544",544,5.7,13,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"545",545,5.7,14,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"546",546,5.7,15,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"547",547,5.7,16,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"548",548,5.7,17,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"549",549,5.7,18,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"550",550,5.7,19,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"551",551,5.7,20,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"552",552,5.9,2,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"553",553,5.9,3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"554",554,5.9,4,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"555",555,5.9,5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"556",556,5.9,6,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"557",557,5.9,7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"558",558,5.9,8,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"559",559,5.9,9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"560",560,5.9,10,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"561",561,5.9,11,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"562",562,5.9,12,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"563",563,5.9,13,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"564",564,5.9,14,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"565",565,5.9,15,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"566",566,5.9,16,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"567",567,5.9,17,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"568",568,5.9,18,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"569",569,5.9,19,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"570",570,5.9,20,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,TRUE
"571",571,6.1,2,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"572",572,6.1,3,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"573",573,6.1,4,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"574",574,6.1,5,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"575",575,6.1,6,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"576",576,6.1,7,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"577",577,6.1,8,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"578",578,6.1,9,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"579",579,6.1,10,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"580",580,6.1,11,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"581",581,6.1,12,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"582",582,6.1,13,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"583",583,6.1,14,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"584",584,6.1,15,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"585",585,6.1,16,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"586",586,6.1,17,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"587",587,6.1,18,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"588",588,6.1,19,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"589",589,6.1,20,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"590",590,6.3,2,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"591",591,6.3,3,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"592",592,6.3,4,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"593",593,6.3,5,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"594",594,6.3,6,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"595",595,6.3,7,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"596",596,6.3,8,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"597",597,6.3,9,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"598",598,6.3,10,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"599",599,6.3,11,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"600",600,6.3,12,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"601",601,6.3,13,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"602",602,6.3,14,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"603",603,6.3,15,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"604",604,6.3,16,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"605",605,6.3,17,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"606",606,6.3,18,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"607",607,6.3,19,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
"608",608,6.3,20,1,0,0.338461538461538,0.338461538461538,0,1,0.338461538461538,0.338461538461538,TRUE
